mcdi_id,mcdi,alt,grammar,incl_reason,source
329,country,countryy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
330,downtown,downtie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
330,downtown,downtowny,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
331,farm,fammy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
331,farm,farmie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
332,gas station,gasie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
332,gas station,gassy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
333,home,homie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
333,home,homy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
334,house,housey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
334,house,housie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
335,movie,moviey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
336,outside,outsey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
336,outside,outsidy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
337,park,parchy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
337,park,parkie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
338,party,partie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
339,picnic,picky,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
339,picnic,picnie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
340,playground,playgroudie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
340,playground,playgroundy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
341,school,schoolie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
341,school,schooly,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
342,store,storey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
342,store,storie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
344,work,workie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
344,work,wurky,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
345,yard,yardie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
345,yard,yardy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
346,zoo,zooie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
346,zoo,zooy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
347,aunt,anty,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
347,aunt,auntie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
348,baby,babbie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
348,baby,babiey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
349,babysitter,babbysittery,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
349,babysitter,babysitterie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
350,babysitter's name,baby sitter y,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
350,babysitter's name,babysitterie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
351,boy,boi,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
351,boy,boyie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
352,brother,brotherie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
352,brother,brothy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
353,child,childee,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
353,child,childy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
354,clown,clowie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
354,clown,clowny,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
355,cowboy,cowbey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
355,cowboy,cubby,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
356,daddy,daddie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
357,doctor,doctie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
357,doctor,docy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
358,fireman,firemie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
358,fireman,firey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
359,friend,frendy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
359,friend,friendie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
360,girl,girlie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
360,girl,girly,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
361,grandma,grandie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
361,grandma,grannie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
362,grandpa,grandie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
362,grandpa,grandy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
363,lady,ladie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
363,lady,ladyie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
364,mailman,mailmie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
364,mailman,mailyman,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
365,man,manie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
365,man,manny,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
366,mommy,momie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
366,mommy,momy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
367,nurse,nursey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
367,nurse,nursie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
368,child's own name,childdy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
368,child's own name,childie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
368,child's own name,namey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
368,child's own name,owny,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
370,person,personey,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
370,person,personie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
371,pet's name,petie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
371,pet's name,petty,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
372,police,policie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
372,police,polie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
373,sister,sistie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
373,sister,sisty,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
374,teacher,teacherie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
374,teacher,teachy,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
375,uncle,uncleie,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
375,uncle,uncly,"singular_noun, diminutive","ollama-suggested diminutive, pending manual review",llama3.1:latest
